x_flip,y_flip,z_flip,x_mirr,y_mirr,z_mirr
35526.99592668024,118605.6675,164547.94520547945,106871.00407331975,118605.6675,164547.94520547945
36397.044806517304,175712.1,112191.7808219178,106000.95519348269,175712.1,112191.7808219178
36252.036659877806,176590.6605,144104.1095890411,106145.9633401222,176590.6605,144104.1095890411
36107.028513238285,186840.533,169534.2465753425,106290.97148676171,186840.533,169534.2465753425
36397.044806517304,234282.8,109200.0,106000.95519348269,234282.8,109200.0
36252.036659877806,234282.8,147594.5205479452,106145.9633401222,234282.8,147594.5205479452
36107.028513238285,243654.11199999996,170032.87671232878,106290.97148676171,243654.11199999996,170032.87671232878
36397.044806517304,293439.207,107205.47945205479,106000.95519348269,293439.207,107205.47945205479
36252.036659877806,292853.5,138619.1780821918,106145.9633401222,292853.5,138619.1780821918
36107.028513238285,292853.5,171030.13698630137,106290.97148676171,292853.5,171030.13698630137
36397.044806517304,351424.2,108701.3698630137,106000.95519348269,351424.2,108701.3698630137
36252.036659877806,351717.0535,139616.4383561644,106145.9633401222,351717.0535,139616.4383561644
36107.028513238285,354645.5885,170032.87671232878,106290.97148676171,354645.5885,170032.87671232878
36397.044806517304,409994.9,108202.7397260274,106000.95519348269,409994.9,108202.7397260274
36252.036659877806,409994.9,147594.5205479452,106145.9633401222,409994.9,147594.5205479452
